id,year,county,cause,sex,age_code,N
6628,100,528,31,2,20,1
6629,100,528,32,2,21,1
6630,100,528,33,2,15,1
6631,100,528,33,1,17,1
6632,100,528,33,1,21,1
6633,100,528,33,2,22,1
6634,100,529,1,1,14,1
6635,100,529,1,1,16,1
6636,100,529,4,1,15,1
6637,100,529,5,1,17,1
6638,100,529,5,1,18,1
6639,100,529,5,2,23,1
6640,100,529,6,1,18,1
6641,100,529,6,1,21,1
6642,100,529,7,2,15,1
6643,100,529,7,1,15,1
6644,100,529,7,1,17,2
6645,100,529,7,2,18,1
6646,100,529,7,1,21,1
6647,100,529,7,2,22,1
6648,100,529,7,1,22,1
6649,100,529,7,1,23,1
6650,100,529,8,2,15,1
6651,100,529,8,1,16,2
6652,100,529,8,2,17,1
6653,100,529,8,1,17,2
6654,100,529,8,1,18,5
6655,100,529,8,1,19,1
6656,100,529,8,2,20,1
6657,100,529,8,2,21,1
6658,100,529,8,1,21,2
6659,100,529,8,1,22,1
6660,100,529,8,2,23,1
6661,100,529,9,1,22,1
6662,100,529,10,1,18,1
6663,100,529,10,1,20,1
6664,100,529,10,1,21,1
6665,100,529,13,2,14,1
6666,100,529,13,1,14,1
6667,100,529,13,2,18,1
6668,100,529,13,1,18,5
6669,100,529,13,1,19,1
6670,100,529,13,2,20,2
6671,100,529,13,1,20,1
6672,100,529,13,1,21,2
6673,100,529,13,1,22,1
6674,100,529,13,2,25,1
6675,100,529,14,2,16,1
6676,100,529,16,1,15,1
6677,100,529,19,2,22,1
6678,100,529,20,2,16,1
6679,100,529,20,2,18,1
6680,100,529,22,2,21,1
6681,100,529,23,1,19,1
6682,100,529,23,1,21,1
6683,100,529,23,1,22,1
6684,100,529,23,1,24,1
6685,100,529,25,2,20,1
6686,100,529,26,1,16,1
6687,100,529,26,1,19,1
6688,100,529,26,1,23,2
6689,100,529,27,1,18,1
6690,100,529,31,1,21,1
6691,100,529,33,2,18,1
6692,100,529,33,1,20,1
6693,100,529,33,2,23,2
6694,100,530,3,1,16,1
6695,100,530,3,2,20,1
6696,100,530,7,1,17,1
6697,100,530,7,1,18,1
6698,100,530,7,1,20,1
6699,100,530,7,1,22,1
6700,100,530,7,2,23,1
6701,100,530,7,1,23,1
6702,100,530,8,1,16,2
6703,100,530,8,1,21,2
6704,100,530,10,1,21,1
6705,100,530,13,2,21,1
6706,100,530,23,1,19,1
6707,100,530,23,1,22,1
6708,100,530,25,2,24,1
6709,100,530,33,1,18,1
6710,100,531,1,1,14,2
6711,100,531,1,1,15,3
6712,100,531,1,1,16,1
6713,100,531,1,1,17,6
6714,100,531,1,1,18,2
6715,100,531,1,1,20,1
6716,100,531,1,1,21,3
6717,100,531,1,1,22,1
6718,100,531,1,2,23,1
6719,100,531,2,1,14,1
6720,100,531,3,1,15,1
6721,100,531,3,1,17,1
6722,100,531,3,1,19,1
6723,100,531,4,1,15,1
6724,100,531,4,1,16,2
6725,100,531,4,1,17,3
6726,100,531,4,1,18,2
6727,100,531,5,1,12,1
6728,100,531,5,2,14,1
6729,100,531,5,1,15,2
6730,100,531,5,2,16,1
6731,100,531,5,2,17,1
6732,100,531,5,1,18,1
6733,100,531,5,1,20,3
6734,100,531,5,1,21,3
6735,100,531,5,2,22,3
6736,100,531,5,1,22,3
6737,100,531,5,2,23,2
6738,100,531,5,1,23,1
6739,100,531,5,1,24,2
6740,100,531,6,1,21,1
6741,100,531,7,1,12,1
6742,100,531,7,1,13,1
6743,100,531,7,2,15,1
6744,100,531,7,1,15,1
6745,100,531,7,1,16,1
6746,100,531,7,2,17,3
6747,100,531,7,1,17,2
6748,100,531,7,2,18,1
6749,100,531,7,1,18,3
6750,100,531,7,2,19,1
6751,100,531,7,1,19,3
6752,100,531,7,2,20,2
6753,100,531,7,1,20,3
6754,100,531,7,2,21,5
6755,100,531,7,1,21,2
6756,100,531,7,2,22,2
6757,100,531,7,1,22,3
6758,100,531,7,2,23,1
6759,100,531,7,1,23,3
6760,100,531,8,1,13,1
6761,100,531,8,1,14,3
6762,100,531,8,1,15,5
6763,100,531,8,1,16,9
6764,100,531,8,1,17,5
6765,100,531,8,2,18,3
6766,100,531,8,1,18,5
6767,100,531,8,2,19,2
6768,100,531,8,1,19,4
6769,100,531,8,2,20,3
6770,100,531,8,1,20,3
6771,100,531,8,2,21,5
6772,100,531,8,1,21,2
6773,100,531,8,2,22,1
6774,100,531,8,1,22,3
6775,100,531,8,2,23,1
6776,100,531,8,1,23,3
6777,100,531,9,1,14,1
6778,100,531,9,2,16,1
6779,100,531,9,2,17,1
6780,100,531,9,2,19,1
6781,100,531,9,2,20,2
6782,100,531,9,2,22,1
6783,100,531,10,1,14,1
6784,100,531,10,2,16,2
6785,100,531,10,1,16,1
6786,100,531,10,1,17,1
6787,100,531,10,2,18,1
6788,100,531,10,1,18,2
6789,100,531,10,2,20,2
6790,100,531,10,1,20,1
6791,100,531,10,1,22,2
6792,100,531,10,1,23,1
6793,100,531,12,1,19,1
6794,100,531,13,2,13,1
6795,100,531,13,2,14,1
6796,100,531,13,1,14,1
6797,100,531,13,2,15,2
6798,100,531,13,1,15,2
6799,100,531,13,2,16,4
6800,100,531,13,2,17,5
6801,100,531,13,1,17,5
6802,100,531,13,2,18,3
6803,100,531,13,1,18,6
6804,100,531,13,2,19,1
6805,100,531,13,1,19,8
6806,100,531,13,2,20,5
6807,100,531,13,1,20,5
6808,100,531,13,2,21,4
6809,100,531,13,1,21,3
6810,100,531,13,2,22,1
6811,100,531,13,1,22,10
6812,100,531,13,2,23,4
6813,100,531,13,1,23,5
6814,100,531,13,1,24,3
6815,100,531,14,2,13,1
6816,100,531,15,1,17,1
6817,100,531,16,2,11,1
6818,100,531,17,1,17,1
6819,100,531,17,1,22,2
6820,100,531,17,1,23,1
6821,100,531,18,2,21,1
6822,100,531,18,1,23,1
6823,100,531,19,2,10,1
6824,100,531,19,2,14,1
6825,100,531,19,2,16,6
6826,100,531,19,2,17,4
6827,100,531,19,2,18,1
6828,100,531,19,2,22,1
6829,100,531,19,2,23,1
6830,100,531,20,2,14,1
6831,100,531,20,2,15,2
6832,100,531,20,2,16,1
6833,100,531,20,2,17,2
6834,100,531,20,2,18,1
6835,100,531,20,2,20,1
6836,100,531,20,2,21,3
6837,100,531,20,2,22,1
6838,100,531,21,2,16,1
6839,100,531,21,2,17,1
6840,100,531,21,2,18,1
6841,100,531,21,2,20,1
6842,100,531,22,2,16,1
6843,100,531,22,2,21,1
6844,100,531,23,1,20,3
6845,100,531,23,1,22,3
6846,100,531,23,1,23,1
6847,100,531,23,1,24,1
6848,100,531,24,1,14,1
6849,100,531,25,2,21,1
6850,100,531,25,1,21,1
6851,100,531,25,2,23,1
6852,100,531,26,1,16,2
6853,100,531,26,1,17,2
6854,100,531,26,2,19,2
6855,100,531,26,1,20,1
6856,100,531,26,1,21,1
6857,100,531,26,2,22,3
6858,100,531,26,1,22,2
6859,100,531,27,1,3,1
6860,100,531,27,2,15,2
6861,100,531,27,2,17,1
6862,100,531,27,1,17,2
6863,100,531,27,2,20,1
6864,100,531,27,1,20,1
6865,100,531,27,2,21,1
6866,100,531,27,1,21,1
6867,100,531,27,1,22,1
6868,100,531,28,2,14,1
6869,100,531,29,1,17,1
6870,100,531,31,1,15,1
6871,100,531,31,1,17,1
6872,100,531,31,2,18,1
6873,100,531,31,1,21,1
6874,100,531,31,2,22,1
6875,100,531,32,2,12,1
6876,100,531,32,1,15,1
6877,100,531,32,2,16,1
6878,100,531,32,2,17,1
6879,100,531,32,1,18,2
6880,100,531,32,2,19,1
6881,100,531,32,1,19,1
6882,100,531,32,1,21,1
6883,100,531,33,2,15,1
6884,100,531,33,1,15,1
6885,100,531,33,2,18,1
6886,100,531,33,1,18,5
6887,100,531,33,1,19,1
6888,100,531,33,1,20,6
6889,100,531,33,2,21,2
6890,100,531,33,2,22,1
6891,100,531,33,2,23,1
6892,100,531,33,1,23,1
6893,100,532,1,1,14,1
6894,100,532,1,1,15,3
6895,100,532,1,1,16,4
6896,100,532,1,1,17,3
6897,100,532,1,1,18,2
6898,100,532,1,1,19,1
6899,100,532,1,1,21,1
6900,100,532,1,1,22,1
6901,100,532,1,1,23,1
6902,100,532,3,2,12,1
6903,100,532,3,1,12,1
6904,100,532,3,2,17,1
6905,100,532,3,1,18,3
6906,100,532,3,2,20,1
6907,100,532,4,1,15,1
6908,100,532,4,1,16,1
6909,100,532,4,1,20,1
6910,100,532,5,2,13,1
6911,100,532,5,1,16,2
6912,100,532,5,2,17,1
6913,100,532,5,1,17,3
6914,100,532,5,1,18,1
6915,100,532,5,2,19,1
6916,100,532,5,1,19,1
6917,100,532,5,1,20,1
6918,100,532,5,2,21,2
6919,100,532,5,1,22,1
6920,100,532,5,1,23,2
6921,100,532,7,1,14,1
6922,100,532,7,2,15,2
6923,100,532,7,2,16,3
6924,100,532,7,1,16,1
6925,100,532,7,2,17,4
6926,100,532,7,1,17,2
6927,100,532,7,1,18,6
6928,100,532,7,2,19,1
6929,100,532,7,1,19,2
6930,100,532,7,2,20,1
6931,100,532,7,1,20,4
6932,100,532,7,2,21,2
6933,100,532,7,1,21,1
6934,100,532,7,2,22,1
6935,100,532,7,1,22,2
6936,100,532,7,2,23,2
6937,100,532,7,1,23,4
6938,100,532,7,2,24,2
6939,100,532,8,2,13,1
6940,100,532,8,1,14,2
6941,100,532,8,1,15,4
6942,100,532,8,1,16,5
6943,100,532,8,1,17,5
6944,100,532,8,1,18,3
6945,100,532,8,2,19,3
6946,100,532,8,1,19,4
6947,100,532,8,2,20,4
6948,100,532,8,1,20,5
6949,100,532,8,2,21,5
6950,100,532,8,1,21,5
6951,100,532,8,2,22,3
6952,100,532,8,1,22,2
6953,100,532,8,2,23,2
6954,100,532,8,1,23,2
6955,100,532,9,2,17,1
6956,100,532,9,1,17,1
6957,100,532,9,2,19,1
6958,100,532,9,1,20,1
6959,100,532,9,1,22,2
6960,100,532,10,2,14,1
6961,100,532,10,2,15,1
6962,100,532,10,2,16,1
6963,100,532,10,1,16,2
6964,100,532,10,1,18,1
6965,100,532,10,1,19,2
6966,100,532,10,1,21,1
6967,100,532,10,2,22,1
6968,100,532,10,1,24,1
6969,100,532,13,1,14,2
6970,100,532,13,2,15,1
6971,100,532,13,1,15,1
6972,100,532,13,2,16,1
6973,100,532,13,1,16,2
6974,100,532,13,2,17,2
6975,100,532,13,1,17,5
6976,100,532,13,2,18,3
6977,100,532,13,1,18,2
6978,100,532,13,2,19,3
6979,100,532,13,1,19,2
6980,100,532,13,2,20,3
6981,100,532,13,1,20,9
6982,100,532,13,2,21,4
6983,100,532,13,1,21,2
6984,100,532,13,1,22,8
6985,100,532,13,2,23,2
6986,100,532,13,1,23,7
6987,100,532,13,2,24,1
6988,100,532,13,2,25,1
6989,100,532,14,2,19,1
6990,100,532,14,1,20,1
6991,100,532,14,2,22,1
6992,100,532,15,1,16,1
6993,100,532,17,2,14,1
6994,100,532,17,2,19,1
6995,100,532,18,1,17,1
6996,100,532,18,2,19,1
6997,100,532,18,1,24,1
6998,100,532,19,2,14,2
6999,100,532,19,2,15,2
7000,100,532,19,2,16,1
7001,100,532,19,2,17,2
7002,100,532,19,2,18,2
7003,100,532,19,2,19,1
7004,100,532,19,2,22,1
7005,100,532,20,2,14,1
7006,100,532,20,2,15,2
7007,100,532,20,2,20,1
7008,100,532,20,2,21,1
7009,100,532,21,2,17,1
7010,100,532,22,2,14,1
7011,100,532,22,2,17,1
7012,100,532,22,2,18,1
7013,100,532,23,1,18,1
7014,100,532,23,1,22,1
7015,100,532,23,1,23,3
7016,100,532,25,1,17,2
7017,100,532,25,2,19,1
7018,100,532,25,1,20,1
7019,100,532,25,1,22,1
7020,100,532,25,1,23,1
7021,100,532,26,2,14,1
7022,100,532,26,1,16,1
7023,100,532,26,2,17,1
7024,100,532,26,2,18,1
7025,100,532,26,1,19,1
7026,100,532,26,2,23,1
7027,100,532,26,1,23,1
7028,100,532,27,2,13,1
7029,100,532,27,1,18,1
7030,100,532,27,2,20,1
7031,100,532,27,1,20,1
7032,100,532,27,1,21,1
7033,100,532,27,1,23,1
7034,100,532,31,2,17,1
7035,100,532,31,1,18,2
7036,100,532,31,1,19,1
7037,100,532,31,2,20,1
7038,100,532,31,2,22,1
7039,100,532,32,1,13,1
7040,100,532,32,2,20,1
7041,100,532,32,2,21,1
7042,100,532,32,1,22,1
7043,100,532,33,1,12,1
7044,100,532,33,1,16,1
7045,100,532,33,1,17,1
7046,100,532,33,2,18,1
7047,100,532,33,2,19,1
7048,100,532,33,2,20,3
7049,100,532,33,2,21,1
7050,100,532,33,1,21,3
7051,100,532,33,2,22,2
7052,100,532,33,1,22,2
7053,100,532,33,1,23,2
7054,100,533,1,1,13,2
7055,100,533,1,1,14,1
7056,100,533,1,1,15,1
7057,100,533,1,1,16,1
7058,100,533,1,1,17,3
7059,100,533,1,1,19,2
7060,100,533,1,1,21,1
7061,100,533,1,1,22,1
7062,100,533,2,2,22,1
7063,100,533,3,1,13,1
7064,100,533,3,1,15,1
7065,100,533,3,1,16,1
7066,100,533,3,1,17,1
7067,100,533,3,1,18,1
7068,100,533,3,1,19,1
7069,100,533,3,1,21,1
7070,100,533,4,1,14,1
7071,100,533,4,1,15,1
7072,100,533,4,1,19,3
7073,100,533,4,1,20,2
7074,100,533,4,1,22,2
7075,100,533,5,2,13,1
7076,100,533,5,2,19,1
7077,100,533,5,2,20,2
7078,100,533,5,1,20,3
7079,100,533,5,2,21,1
7080,100,533,5,1,21,1
7081,100,533,5,1,22,1
7082,100,533,5,2,23,1
7083,100,533,5,1,25,1
7084,100,533,7,1,13,1
7085,100,533,7,1,14,1
7086,100,533,7,2,15,2
7087,100,533,7,2,16,2
7088,100,533,7,2,17,1
7089,100,533,7,1,17,2
7090,100,533,7,1,18,2
7091,100,533,7,2,19,1
7092,100,533,7,1,19,2
7093,100,533,7,1,20,1
7094,100,533,7,2,21,1
7095,100,533,7,1,21,3
7096,100,533,7,2,22,1
7097,100,533,7,1,22,2
7098,100,533,7,1,23,2
7099,100,533,7,1,24,1
7100,100,533,8,2,13,1
7101,100,533,8,1,13,1
7102,100,533,8,1,15,7
7103,100,533,8,2,16,1
7104,100,533,8,1,16,3
7105,100,533,8,1,17,6
7106,100,533,8,2,18,6
7107,100,533,8,1,18,1
7108,100,533,8,2,19,1
7109,100,533,8,1,19,5
7110,100,533,8,2,20,3
7111,100,533,8,1,20,2
7112,100,533,8,2,21,1
7113,100,533,8,1,21,3
7114,100,533,8,2,22,2
7115,100,533,8,1,22,2
7116,100,533,8,1,23,1
7117,100,533,8,1,25,1
7118,100,533,9,1,18,1
7119,100,533,9,2,19,1
7120,100,533,9,1,19,1
7121,100,533,9,1,22,1
7122,100,533,9,1,23,2
7123,100,533,10,2,16,1
7124,100,533,10,1,16,1
7125,100,533,10,2,18,1
7126,100,533,10,1,19,1
7127,100,533,10,1,20,1
7128,100,533,12,1,20,1
7129,100,533,13,1,14,3
7130,100,533,13,1,15,1
7131,100,533,13,2,16,2
7132,100,533,13,1,16,2
7133,100,533,13,2,17,2
7134,100,533,13,1,17,4
7135,100,533,13,2,18,1
7136,100,533,13,1,18,5
7137,100,533,13,2,19,3
7138,100,533,13,1,19,3
7139,100,533,13,2,20,2
7140,100,533,13,1,20,4
7141,100,533,13,2,21,2
7142,100,533,13,1,21,4
7143,100,533,13,2,22,1
7144,100,533,13,1,22,7
7145,100,533,13,1,23,4
7146,100,533,13,1,24,2
7147,100,533,14,2,17,1
7148,100,533,14,1,17,1
7149,100,533,14,1,18,1
7150,100,533,15,2,18,1
7151,100,533,16,1,16,1
7152,100,533,16,1,18,1
7153,100,533,17,1,18,1
7154,100,533,17,1,19,1
7155,100,533,18,1,8,1
7156,100,533,19,2,15,1
7157,100,533,19,2,16,1
7158,100,533,19,2,17,2
7159,100,533,19,2,18,3
7160,100,533,19,2,19,1
7161,100,533,19,2,20,3
7162,100,533,19,2,22,1
7163,100,533,20,2,16,3
7164,100,533,20,2,18,1
7165,100,533,20,2,19,1
7166,100,533,20,2,20,1
7167,100,533,20,2,21,1
7168,100,533,20,2,25,1
7169,100,533,21,2,20,1
7170,100,533,22,2,15,1
7171,100,533,22,2,18,1
7172,100,533,22,2,21,1
7173,100,533,23,1,17,1
7174,100,533,23,1,19,2
7175,100,533,23,1,21,6
7176,100,533,23,1,23,2
7177,100,533,23,1,24,1
7178,100,533,25,2,16,1
7179,100,533,25,1,16,1
7180,100,533,25,1,22,1
7181,100,533,26,1,18,1
7182,100,533,26,2,19,1
7183,100,533,26,2,20,1
7184,100,533,26,2,21,1
7185,100,533,26,1,21,2
7186,100,533,26,2,22,1
7187,100,533,27,2,17,1
7188,100,533,27,2,24,1
7189,100,533,29,2,17,1
7190,100,533,29,1,18,1
7191,100,533,31,1,17,1
7192,100,533,31,1,18,1
7193,100,533,31,1,19,1
7194,100,533,31,1,20,1
7195,100,533,31,1,22,1
7196,100,533,31,2,23,1
7197,100,533,31,1,23,1
7198,100,533,32,1,12,1
7199,100,533,32,1,17,1
7200,100,533,32,1,22,1
7201,100,533,33,1,9,1
7202,100,533,33,2,13,1
7203,100,533,33,1,14,1
7204,100,533,33,2,15,1
7205,100,533,33,1,17,2
7206,100,533,33,1,18,1
7207,100,533,33,2,19,1
7208,100,533,33,1,20,2
7209,100,533,33,1,21,1
7210,100,533,33,1,22,1
7211,100,534,1,1,15,1
7212,100,534,1,1,17,1
7213,100,534,1,1,20,1
7214,100,534,1,1,22,1
7215,100,534,3,2,13,1
7216,100,534,3,2,14,1
7217,100,534,3,2,18,1
7218,100,534,3,1,19,1
7219,100,534,4,1,17,2
7220,100,534,4,1,20,2
7221,100,534,4,2,22,1
7222,100,534,5,2,15,1
7223,100,534,5,2,18,1
7224,100,534,5,1,18,2
7225,100,534,5,1,19,2
7226,100,534,5,1,21,2
7227,100,534,5,2,23,1
7228,100,534,5,1,23,1
7229,100,534,6,1,19,1
7230,100,534,7,1,15,1
7231,100,534,7,2,16,1
7232,100,534,7,2,17,1
7233,100,534,7,1,17,1
7234,100,534,7,1,18,2
7235,100,534,7,2,20,3
7236,100,534,7,1,20,1
7237,100,534,7,2,21,2
7238,100,534,7,1,21,2
7239,100,534,7,2,22,1
7240,100,534,7,1,22,3
7241,100,534,7,2,23,1
7242,100,534,7,1,23,2
7243,100,534,8,2,14,1
7244,100,534,8,1,15,2
7245,100,534,8,2,16,1
7246,100,534,8,1,16,3
7247,100,534,8,2,17,1
7248,100,534,8,1,17,2
7249,100,534,8,2,18,1
7250,100,534,8,1,18,2
7251,100,534,8,2,19,2
7252,100,534,8,1,19,9
7253,100,534,8,2,20,1
7254,100,534,8,1,20,2
7255,100,534,8,2,21,2
7256,100,534,8,1,21,6
7257,100,534,8,2,22,2
7258,100,534,8,1,22,3
7259,100,534,8,1,23,2
7260,100,534,8,1,24,1
7261,100,534,9,1,18,1
7262,100,534,9,1,19,1
7263,100,534,9,1,22,1
7264,100,534,10,2,16,2
7265,100,534,10,2,19,1
7266,100,534,10,2,20,2
7267,100,534,10,1,21,1
7268,100,534,10,1,23,1
7269,100,534,10,2,25,1
7270,100,534,12,1,19,1
7271,100,534,13,1,15,2
7272,100,534,13,2,16,2
7273,100,534,13,1,16,2
7274,100,534,13,2,17,1
7275,100,534,13,1,17,3
7276,100,534,13,2,18,2
7277,100,534,13,1,18,4
7278,100,534,13,2,19,2
7279,100,534,13,1,19,1
7280,100,534,13,2,20,2
7281,100,534,13,1,20,3
7282,100,534,13,1,21,2
7283,100,534,13,2,22,1
7284,100,534,13,1,22,7
7285,100,534,13,2,23,2
7286,100,534,13,1,23,3
7287,100,534,14,1,12,1
7288,100,534,18,1,16,1
7289,100,534,18,2,20,1
7290,100,534,19,2,15,1
7291,100,534,19,2,17,1
7292,100,534,19,2,18,1
7293,100,534,19,2,20,1
7294,100,534,20,2,18,1
7295,100,534,20,2,22,1
7296,100,534,21,2,21,1
7297,100,534,22,2,21,1
7298,100,534,23,1,21,1
7299,100,534,23,1,22,5
7300,100,534,23,1,23,1
7301,100,534,25,1,19,1
7302,100,534,25,2,22,1
7303,100,534,26,2,15,1
7304,100,534,26,1,22,1
7305,100,534,26,2,23,1
7306,100,534,27,2,17,1
7307,100,534,27,1,17,1
7308,100,534,27,1,21,1
7309,100,534,29,2,22,1
7310,100,534,31,1,16,2
7311,100,534,31,2,18,1
7312,100,534,32,2,18,1
7313,100,534,32,1,18,1
7314,100,534,32,1,20,1
7315,100,534,33,1,16,1
7316,100,534,33,2,17,1
7317,100,534,33,1,19,1
7318,100,534,33,1,20,1
7319,100,534,33,2,21,1
7320,100,534,33,2,22,1
7321,100,534,33,1,22,1
7322,100,534,33,2,23,1
7323,100,534,33,1,23,3
7324,100,534,33,1,24,1
7325,100,535,1,1,14,1
7326,100,535,1,1,15,2
7327,100,535,1,1,17,2
7328,100,535,1,1,18,3
7329,100,535,1,1,19,1
7330,100,535,1,2,22,1
7331,100,535,1,1,24,1
7332,100,535,2,1,17,1
7333,100,535,3,2,14,1
7334,100,535,3,1,17,2
7335,100,535,3,1,18,1
7336,100,535,3,1,20,1
7337,100,535,4,1,15,4
7338,100,535,4,2,16,2
7339,100,535,4,1,16,2
7340,100,535,4,1,17,1
7341,100,535,4,1,19,1
7342,100,535,4,1,22,2
7343,100,535,5,1,12,1
7344,100,535,5,2,15,1
7345,100,535,5,1,17,2
7346,100,535,5,1,18,1
7347,100,535,5,1,20,1
7348,100,535,5,2,21,1
7349,100,535,5,2,22,1
7350,100,535,5,1,22,2
7351,100,535,5,2,23,1
7352,100,535,5,1,23,1
7353,100,535,5,1,25,1
7354,100,535,6,1,17,1
7355,100,535,7,2,13,1
7356,100,535,7,1,14,1
7357,100,535,7,1,15,2
7358,100,535,7,2,16,2
7359,100,535,7,1,17,4
7360,100,535,7,2,18,2
7361,100,535,7,1,18,2
7362,100,535,7,1,19,5
7363,100,535,7,2,20,1
7364,100,535,7,1,20,3
7365,100,535,7,2,21,1
7366,100,535,7,1,21,1
7367,100,535,7,2,22,5
7368,100,535,7,1,22,4
7369,100,535,7,2,23,2
7370,100,535,7,1,23,3
7371,100,535,8,1,14,2
7372,100,535,8,2,15,1
7373,100,535,8,1,15,1
7374,100,535,8,2,16,1
7375,100,535,8,1,16,3
7376,100,535,8,2,17,2
7377,100,535,8,1,17,3
7378,100,535,8,1,18,3
7379,100,535,8,2,19,2
7380,100,535,8,1,19,2
7381,100,535,8,2,20,1
7382,100,535,8,1,20,4
7383,100,535,8,2,21,3
7384,100,535,8,1,21,2
7385,100,535,8,2,22,1
7386,100,535,8,1,22,4
7387,100,535,8,1,23,1
7388,100,535,8,1,24,1
7389,100,535,9,2,18,1
7390,100,535,9,2,19,1
7391,100,535,9,1,19,1
7392,100,535,9,1,20,1
7393,100,535,9,2,24,1
7394,100,535,10,1,15,1
7395,100,535,10,1,17,2
7396,100,535,10,2,18,1
7397,100,535,10,1,18,2
7398,100,535,10,2,19,1
7399,100,535,10,1,19,1
7400,100,535,10,2,20,2
7401,100,535,10,1,20,1
7402,100,535,10,2,22,1
7403,100,535,10,1,22,2
7404,100,535,10,2,23,2
7405,100,535,10,1,23,1
7406,100,535,12,1,19,1
7407,100,535,13,1,14,1
7408,100,535,13,1,15,1
7409,100,535,13,2,16,2
7410,100,535,13,1,16,1
7411,100,535,13,2,17,2
7412,100,535,13,1,17,4
7413,100,535,13,2,18,1
7414,100,535,13,1,18,1
7415,100,535,13,2,19,1
7416,100,535,13,1,19,2
7417,100,535,13,2,20,4
7418,100,535,13,1,20,2
7419,100,535,13,2,21,2
7420,100,535,13,1,21,7
7421,100,535,13,2,22,3
7422,100,535,13,1,22,5
7423,100,535,13,2,23,2
7424,100,535,13,1,23,3
7425,100,535,13,2,24,1
7426,100,535,13,1,24,1
7427,100,535,16,2,12,1
7428,100,535,18,2,16,1
7429,100,535,18,1,17,1
7430,100,535,18,2,23,1
7431,100,535,19,2,14,2
7432,100,535,19,2,16,2
7433,100,535,19,2,17,2
7434,100,535,19,2,18,1
7435,100,535,19,2,19,1
7436,100,535,19,2,20,1
7437,100,535,19,2,21,1
7438,100,535,19,2,22,1
7439,100,535,20,2,15,1
7440,100,535,20,2,16,3
7441,100,535,20,2,17,1
7442,100,535,20,2,22,1
7443,100,535,20,2,23,1
7444,100,535,21,2,14,1
7445,100,535,21,2,18,1
7446,100,535,22,2,23,1
7447,100,535,23,1,19,1
7448,100,535,23,1,20,1
7449,100,535,23,1,21,3
7450,100,535,23,1,22,2
7451,100,535,23,1,23,2
7452,100,535,23,1,24,1
7453,100,535,24,1,12,1
7454,100,535,25,1,17,1
7455,100,535,25,2,19,1
7456,100,535,25,1,20,1
7457,100,535,25,2,22,1
7458,100,535,26,2,17,1
7459,100,535,26,1,19,3
7460,100,535,26,2,21,2
7461,100,535,26,2,23,1
7462,100,535,26,1,23,2
7463,100,535,27,2,9,1
7464,100,535,27,2,12,1
7465,100,535,29,2,15,1
7466,100,535,29,1,22,1
7467,100,535,31,1,16,2
7468,100,535,31,1,21,1
7469,100,535,31,2,23,1
7470,100,535,31,2,24,1
7471,100,535,32,1,17,1
7472,100,535,32,2,21,1
7473,100,535,32,1,21,1
7474,100,535,32,1,24,1
7475,100,535,33,1,15,1
7476,100,535,33,2,16,1
7477,100,535,33,2,17,1
7478,100,535,33,1,17,1
7479,100,535,33,2,18,1
7480,100,535,33,1,18,1
7481,100,535,33,1,19,2
7482,100,535,33,2,20,1
7483,100,535,33,2,21,1
7484,100,535,33,2,22,1
7485,100,537,1,1,13,1
7486,100,537,1,1,14,1
7487,100,537,1,1,15,4
7488,100,537,1,1,16,4
7489,100,537,1,1,17,3
7490,100,537,1,1,18,2
7491,100,537,2,2,16,1
7492,100,537,3,1,15,2
7493,100,537,3,2,19,1
7494,100,537,3,1,21,1
7495,100,537,4,1,14,1
7496,100,537,4,1,15,3
7497,100,537,4,1,16,1
7498,100,537,4,1,17,3
7499,100,537,4,1,19,3
7500,100,537,4,1,20,1
7501,100,537,4,1,22,1
7502,100,537,5,2,17,1
7503,100,537,5,1,17,2
7504,100,537,5,1,18,1
7505,100,537,5,1,19,1
7506,100,537,5,1,20,2
7507,100,537,5,2,21,1
7508,100,537,5,1,21,1
7509,100,537,5,2,22,2
7510,100,537,5,1,22,2
7511,100,537,6,1,19,1
7512,100,537,7,1,15,1
7513,100,537,7,1,17,2
7514,100,537,7,2,18,1
7515,100,537,7,1,18,4
7516,100,537,7,2,19,1
7517,100,537,7,1,19,2
7518,100,537,7,2,20,5
7519,100,537,7,1,20,6
7520,100,537,7,2,21,6
7521,100,537,7,1,21,4
7522,100,537,7,2,22,1
7523,100,537,7,1,22,4
7524,100,537,7,1,23,2
7525,100,537,7,2,24,1
7526,100,537,8,1,11,1
7527,100,537,8,1,12,1
7528,100,537,8,1,13,1
7529,100,537,8,1,14,6
7530,100,537,8,1,15,5
7531,100,537,8,1,16,7
7532,100,537,8,2,17,4
7533,100,537,8,1,17,4
7534,100,537,8,2,18,2
7535,100,537,8,1,18,1
7536,100,537,8,2,19,3
7537,100,537,8,1,19,7
7538,100,537,8,2,20,1
7539,100,537,8,1,20,8
7540,100,537,8,2,21,8
7541,100,537,8,1,21,2
7542,100,537,8,2,22,1
7543,100,537,8,1,22,4
7544,100,537,9,1,19,1
7545,100,537,9,2,21,1
7546,100,537,9,2,22,1
7547,100,537,10,1,14,2
7548,100,537,10,2,17,1
7549,100,537,10,1,17,2
7550,100,537,10,1,18,1
7551,100,537,10,2,19,1
7552,100,537,10,1,19,2
7553,100,537,10,2,20,1
7554,100,537,10,1,20,1
7555,100,537,10,2,22,1
7556,100,537,10,1,22,1
7557,100,537,11,2,22,1
7558,100,537,12,1,15,1
7559,100,537,12,1,20,1
